game_id,camp,advance,fire_per_s,objective_damage,survival,pressure_score,aggression_score,style
1778762010489,蓝,0.4662904503573581,4.386292834890965,6485.0,0.8843106458540455,5.404177663119406,4.1200898759944025,pressure
1778764936503,红,0.27110408853278783,1.4295942720763724,1500.0,0.982310637342857,-0.698830820352482,-1.2757953998947267,measured
1778764936503,蓝,0.33444041488892157,0.324582338902148,1500.0,0.7881979713272196,-0.24225160638028748,-2.1602981194971433,measured
1778765636252,红,0.3196304179788148,1.9212410501193318,1505.0,0.9181327607596146,-0.3443039049809941,-0.3196748815029191,aggressive
1778765636252,蓝,0.2648722786017868,0.7995226730310262,0.0,0.7248386966201175,-2.156778222203036,-2.920449488515355,measured
1778766623007,红,0.32725612857142855,1.269689737470167,1510.0,0.9209994536796537,-0.2846215674598796,-0.8462557568566214,measured
1778766623007,蓝,0.26652347350230415,0.48448687350835323,1500.0,0.91888591560769,-0.7318515800089176,-2.509067007857623,measured
1778767300069,红,0.24937960094752185,1.7183770883054892,360.0,0.944207317649282,-1.929336271260151,-1.4398231963206662,measured
1778767300069,蓝,0.2770877726448745,1.0143198090692125,1505.0,0.8949125826418091,-0.6509855312194445,-1.9172512989241852,measured
1778767967333,红,0.2820490224349732,2.1097852028639617,1130.0,0.93933590941423,-0.9684767249916967,-0.597793006535266,aggressive
1778767967333,蓝,0.28988455653077727,0.5417661097852029,560.0,0.9362740399140964,-1.4489408193000097,-2.052631490974131,measured
1778805231802,红,0.3732223435655254,2.064439140811456,4470.0,0.7718226680573788,2.835106278439082,0.06710423259746096,pressure
1778805231802,蓝,0.25910222139823363,2.9212410501193316,1500.0,0.8659161363517192,-0.7853499378598836,-0.3879876017929398,aggressive
1778805933581,红,0.3168293119331066,1.279236276849642,3845.0,0.815122376383537,1.8398201289995753,-1.3692359042285929,pressure
1778805933581,蓝,0.26512377737980436,3.3198090692124107,1500.0,0.8842539425109338,-0.7419417161468655,0.16071854281932696,aggressive
1778808224653,红,0.32539921610720796,2.551312649164678,2000.0,0.8980591883576855,0.1635799898551753,0.31659479861499906,pressure
1778808224653,蓝,0.3352501811375438,1.7875894988066825,5020.0,0.878156810621519,3.0794809881829157,-0.37144687229084733,pressure
1778809035146,红,0.3020301639701081,3.37708830548926,2125.0,0.7836313069020027,0.11286901281662551,0.3865240874115824,aggressive
1778809035146,蓝,0.39628345015817873,3.6252983293556085,4490.0,0.7714906658449864,3.020189607866891,1.9480408805942777,pressure
1778809879623,红,0.3403633238921343,2.4749403341288785,2550.0,0.932476110011426,0.7895619388399778,0.580734179449888,pressure
1778809879623,蓝,0.3739748914513488,1.7852028639618138,2385.0,0.7303379239926325,0.8764285836230896,-0.34900207217533585,pressure
1778811526147,红,0.35602227963525834,2.2386634844868736,1500.0,0.8747686727456939,-0.08667215602616415,0.3636430757942621,aggressive
1778811526147,蓝,0.351640977443609,0.7589498806682577,640.0,0.7415861576289208,-0.9283895819264014,-1.6492892237230459,measured
1778812208802,红,0.41471698084798847,2.7494033412887826,1500.0,0.8167744926986075,0.3364464882942266,1.507641169024149,pressure
1778812208802,蓝,0.3161758144624968,1.0381861575178997,1500.0,0.8285705999297632,-0.3739175457548344,-1.5694397152159776,measured
1778813025261,红,0.3221873234246407,2.343675417661098,1505.0,0.8610143391289135,-0.325871672708916,-0.06956011778060309,aggressive
1778813025261,蓝,0.3735080962469733,1.2458233890214798,1310.0,0.8931355798450608,-0.13960329388409282,-0.30367333179331524,aggressive
1778813925117,红,0.42681764112903225,4.159904534606206,1500.0,0.8645881309774455,0.4236777863110632,3.2550420707315446,pressure
1778813925117,蓝,0.2843803994747391,1.2147971360381862,700.0,0.7624039091586261,-1.356737019774985,-2.0913178859512214,measured
1778814731856,红,0.4044517460994636,3.4343675417661097,2785.0,0.7865110674308626,1.4729365467386224,1.9304598679701872,pressure
1778814731856,蓝,0.3124980133454655,1.5274463007159904,1500.0,0.8514019613790315,-0.40043009613103087,-1.054316350793808,measured
1778815599251,红,0.26696529681930353,0.9713603818615751,1500.0,0.8682171779489437,-0.7286665619569411,-2.202192338521122,measured
1778815599251,蓝,0.412577768826829,2.6801909307875893,1500.0,0.9189297715187441,0.3210253263902529,1.776779276024015,pressure
1778816429603,红,0.2839520054078414,0.8162291169451074,1500.0,0.8123370887787291,-0.6062126954077607,-2.3129824252215743,measured
1778816429603,蓝,0.2968399645808737,2.1670644391408116,1900.0,0.9047884631438351,-0.13649964656458863,-0.45236272831168,aggressive
1778821643360,红,0.2536581112567351,0.8066825775656324,200.0,0.9392102060358941,-2.0492158322863,-2.3013193158950696,measured
1778821643360,蓝,0.36154420956926925,1.7088305489260143,1500.0,0.8919089502824586,-0.0468656409671159,-0.020909319432700663,aggressive
1778822464700,红,0.2987523622873941,0.6229116945107399,0.0,0.8599541891229789,-1.9125433120267423,-2.1196674451126065,measured
1778822464700,蓝,0.31969258196236244,1.8353221957040573,1500.0,0.8941114960708995,-0.3485658552923498,-0.49077722117426104,aggressive
1778823400271,红,0.33579402060662195,2.198090692124105,1525.0,0.8618099921418397,-0.20894333529980572,-0.015051537428987787,aggressive
1778823400271,蓝,0.25627435994856207,1.1431980906921242,40.0,0.8813058796313706,-2.1810783128524127,-2.1384872007570443,measured
1778824071684,红,0.36862247415413535,2.2458233890214796,3525.0,0.8898251179558746,1.9117419124217518,0.6067575099074095,pressure
1778824071684,蓝,0.28274546004842616,2.028639618138425,640.0,0.9150615048793016,-1.425043918990804,-0.7559252739451768,measured
1778825000732,红,0.2598978983243397,2.460620525059666,1525.0,0.6449954992268611,-0.7560636665349012,-1.6311682156579588,measured
1778825000732,蓝,0.40797032151690027,2.9069212410501195,4125.0,0.9287272748319739,2.7606022638666183,1.9708136523014734,pressure
1778825808415,红,0.3416387455271126,2.143198090692124,1500.0,0.7795119840018683,-0.19036024586441286,-0.28231041577345106,aggressive
1778825808415,蓝,0.3632083459603613,2.4892601431980905,1505.0,0.8435077803919552,-0.030159128214595626,0.6032199426663967,aggressive
